Line, "Line.line17", "17", "18", 3072, 6,  0, 0, 0.24017771, 0, 429.831, 271.429, 429.704, 271.393, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line18", "18", "19", 3264, 6,  0, 0, 0.24017771, 0, 429.704, 271.393, 429.573, 271.382, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line19", "19", "20", 3456, 6,  0, 0, 0.24017771, 0, 429.573, 271.382, 429.442, 271.396, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line20", "20", "21", 3648, 6,  0, 0, 0.24017771, 0, 429.442, 271.396, 429.316, 271.435, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line21", "21", "22", 3840, 6,  0, 0, 0.24017771, 0, 429.316, 271.435, 426.457, 272.634, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line22", "22", "23", 4032, 6,  0, 0, 0.24017771, 0, 426.457, 272.634, 425.586, 272.999, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line23", "23", "24", 4224, 6,  0, 0, 0.24017771, 0, 425.586, 272.999, 425.187, 273.226, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line24", "24", "25", 4416, 6,  0, 0, 0.24017771, 0, 425.187, 273.226, 424.931, 273.455, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line25", "25", "26", 4608, 6,  0, 0, 0.24017771, 0, 424.931, 273.455, 424.746, 273.683, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line26", "26", "27", 4800, 6,  0, 0, 0.24017771, 0, 424.746, 273.683, 424.632, 273.873, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line27", "27", "28", 4992, 6,  0, 0, 0.24017771, 0, 424.632, 273.873, 424.525, 274.264, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line28", "28", "29", 5184, 6,  0, 0, 0.24017771, 0, 424.525, 274.264, 424.534, 274.616, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line29", "29", "30", 5376, 6,  0, 0, 0.24017771, 0, 424.534, 274.616, 424.583, 274.878, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line30", "30", "31", 5568, 6,  0, 0, 0.24017771, 0, 424.583, 274.878, 424.763, 275.238, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line31", "31", "32", 5760, 6,  0, 0, 0.24017771, 0, 424.763, 275.238, 428.368, 281.666, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line32", "32", "33", 5952, 6,  0, 0, 0.24017771, 0, 428.368, 281.666, 428.493, 281.888, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line33", "33", "34", 6144, 6,  0, 0, 0.24017771, 0, 428.493, 281.888, 428.863, 282.656, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line34", "34", "35", 6336, 6,  0, 0, 0.24017771, 0, 428.863, 282.656, 429.117, 283.163, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line35", "35", "36", 6528, 6,  0, 0, 0.24017771, 0, 429.117, 283.163, 429.225, 283.561, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line36", "36", "37", 6720, 6,  0, 0, 0.24017771, 0, 429.225, 283.561, 429.207, 283.959, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line37", "37", "38", 6912, 6,  0, 0, 0.24017771, 0, 429.207, 283.959, 429.044, 284.267, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line38", "38", "39", 7104, 6,  0, 0, 0.24017771, 0, 429.044, 284.267, 428.773, 284.448, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line39", "39", "40", 7296, 6,  0, 0, 0.24017771, 0, 428.773, 284.448, 426.002, 285.498, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line40", "40", "41", 7488, 6,  0, 0, 0.24017771, 0, 426.002, 285.498, 422.688, 286.692, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line41", "41", "42", 7680, 6,  0, 0, 0.24017771, 0, 422.688, 286.692, 420.877, 287.067, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line42", "42", "43", 7872, 6,  0, 0, 0.24017771, 0, 420.877, 287.067, 420.489, 286.991, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line43", "43", "44", 8064, 6,  0, 0, 0.24017771, 0, 420.489, 286.991, 414.72, 288.762, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line44", "44", "45", 8256, 6,  0, 0, 0.24017771, 0, 414.72, 288.762, 407.759, 290.679, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line45", "45", "46", 8448, 6,  0, 0, 0.24017771, 0, 407.759, 290.679, 390.443, 295.469, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line46", "46", "47", 8640, 6,  0, 0, 0.24017771, 0, 390.443, 295.469, 376.497, 298.82, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line47", "47", "48", 8832, 6,  0, 0, 0.24017771, 0, 376.497, 298.82, 374.613, 299.273, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line48", "48", "49", 9024, 6,  0, 0, 0.24017771, 0, 374.613, 299.273, 372.225, 299.847, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line49", "49", "50", 9216, 6,  0, 0, 0.24017771, 0, 372.225, 299.847, 369.95, 300.528, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line50", "50", "51", 9408, 6,  0, 0, 0.24017771, 0, 369.95, 300.528, 365.722, 301.844, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line51", "51", "52", 9600, 6,  0, 0, 0.24017771, 0, 365.722, 301.844, 361.001, 303.378, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line52", "52", "53", 9792, 6,  0, 0, 0.24017771, 0, 361.001, 303.378, 351.864, 305.686, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line53", "53", "54", 9984, 6,  0, 0, 0.24017771, 0, 351.864, 305.686, 346.455, 306.866, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line54", "54", "55", 10176, 6,  0, 0, 0.24017771, 0, 346.455, 306.866, 338.926, 308.686, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line55", "55", "56", 10368, 6,  0, 0, 0.24017771, 0, 338.926, 308.686, 320.489, 313.39, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line56", "56", "57", 10560, 6,  0, 0, 0.24017771, 0, 320.489, 313.39, 310.434, 315.992, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line57", "57", "58", 10752, 6,  0, 0, 0.24017771, 0, 310.434, 315.992, 309.384, 316.182, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line58", "58", "59", 10944, 6,  0, 0, 0.24017771, 0, 309.384, 316.182, 309.0325, 316.246, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line59", "59", "60", 11136, 6,  0, 0, 0.24017771, 0, 309.0325, 316.246, 308.557, 316.332, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line60", "59", "61", 11328, 6,  0, 0, 0.24017771, 0, 309.0325, 316.246, 317.279, 301.115, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line61", "60", "62", 11520, 6,  0, 0, 0.24017771, 0, 308.557, 316.332, 308.334, 316.372, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line62", "61", "63", 11712, 6,  0, 0, 0.24017771, 0, 317.279, 301.115, 317.30062, 301.07281, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line63", "62", "64", 11904, 6,  0, 0, 0.24017771, 0, 308.334, 316.372, 307.95, 316.372, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line64", "63", "65", 12096, 6,  0, 0, 0.24017771, 0, 317.30062, 301.07281, 317.269, 301.33, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line65", "63", "66", 12288, 6,  0, 0, 0.24017771, 0, 317.30062, 301.07281, 317.854, 299.993, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line66", "64", "67", 12480, 6,  0, 0, 0.24017771, 0, 307.95, 316.372, 307.189, 316.347, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line67", "65", "68", 12672, 6,  0, 0, 0.24017771, 0, 317.269, 301.33, 317.287, 301.408, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line68", "66", "69", 12864, 6,  0, 0, 0.24017771, 0, 317.854, 299.993, 320.191, 294.686, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line69", "67", "70", 13056, 6,  0, 0, 0.24017771, 0, 307.189, 316.347, 306.53, 316.296, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line70", "68", "71", 13248, 6,  0, 0, 0.24017771, 0, 317.287, 301.408, 317.33, 301.46, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line71", "69", "72", 13440, 6,  0, 0, 0.24017771, 0, 320.191, 294.686, 322.041, 291.221, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line72", "70", "73", 13632, 6,  0, 0, 0.24017771, 0, 306.53, 316.296, 305.339, 315.967, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line73", "71", "74", 13824, 6,  0, 0, 0.24017771, 0, 317.33, 301.46, 317.426, 301.487, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line74", "72", "75", 14016, 6,  0, 0, 0.24017771, 0, 322.041, 291.221, 323.021, 289.309, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line75", "72", "76", 14208, 6,  0, 0, 0.24017771, 0, 322.041, 291.221, 322.44, 290.735, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line76", "73", "77", 14400, 6,  0, 0, 0.24017771, 0, 305.339, 315.967, 304.172, 315.612, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line77", "74", "78", 14592, 6,  0, 0, 0.24017771, 0, 317.426, 301.487, 317.522, 301.495, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line78", "75", "79", 14784, 6,  0, 0, 0.24017771, 0, 323.021, 289.309, 328.375, 279.047, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line79", "75", "80", 14976, 6,  0, 0, 0.24017771, 0, 323.021, 289.309, 323.079, 288.7, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line80", "76", "81", 15168, 6,  0, 0, 0.24017771, 0, 322.44, 290.735, 322.961, 290.616, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line81", "78", "82", 15360, 6,  0, 0, 0.24017771, 0, 317.522, 301.495, 317.653, 301.478, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line82", "79", "83", 15552, 6,  0, 0, 0.24017771, 0, 328.375, 279.047, 329.194, 277.52, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.line83", "79", "84", 15744, 6,  0, 0, 0.24017771, 0, 328.375, 279.047, 328.909, 278.595, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line84", "80", "85", 15936, 6,  0, 0, 0.24017771, 0, 323.079, 288.7, 322.961, 288.416, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line85", "82", "86", 16128, 6,  0, 0, 0.24017771, 0, 317.653, 301.478, 317.985, 301.399, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line86", "83", "87", 16320, 6,  0, 0, 0.24017771, 0, 329.194, 277.52, 335.987, 264.764, 16711680, 4, 0, 0, 0, 0, 16, 1
Line, "Line.line87", "83", "88", 16512, 6,  0, 0, 0.24017771, 0, 329.194, 277.52, 329.279, 277.115, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line88", "84", "89", 16704, 6,  0, 0, 0.24017771, 0, 328.909, 278.595, 328.95, 278.266, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line89", "85", "90", 16896, 6,  0, 0, 0.24017771, 0, 322.961, 288.416, 320.12, 286.972, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line90", "86", "91", 17088, 6,  0, 0, 0.24017771, 0, 317.985, 301.399, 318.256, 301.338, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line91", "87", "92", 17280, 6,  0, 0, 0.24017771, 0, 335.987, 264.764, 342.893, 251.861, 16711680, 4, 0, 0, 0, 0, 16, 1
Line, "Line.line92", "87", "93", 17472, 6,  0, 0, 0.24017771, 0, 335.987, 264.764, 336.103, 264.294, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line93", "88", "94", 17664, 6,  0, 0, 0.24017771, 0, 329.279, 277.115, 329.238, 277.033, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line94", "89", "95", 17856, 6,  0, 0, 0.24017771, 0, 328.95, 278.266, 328.9, 278.046, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line95", "90", "96", 18048, 6,  0, 0, 0.24017771, 0, 320.12, 286.972, 316.573, 285.028, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line96", "91", "97", 18240, 6,  0, 0, 0.24017771, 0, 318.256, 301.338, 318.456, 301.295, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line97", "92", "98", 18432, 6,  0, 0, 0.24017771, 0, 342.893, 251.861, 349.686, 239.013, 16711680, 3, 0, 0, 0, 0, 16, 1
Line, "Line.line98", "92", "99", 18624, 6,  0, 0, 0.24017771, 0, 342.893, 251.861, 343.016, 251.368, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line99", "93", "100", 18816, 6,  0, 0, 0.24017771, 0, 336.103, 264.294, 336.062, 264.13, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line100", "94", "101", 19008, 6,  0, 0, 0.24017771, 0, 329.238, 277.033, 329.197, 276.992, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line101", "95", "102", 19200, 6,  0, 0, 0.24017771, 0, 328.9, 278.046, 328.721, 277.779, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line102", "96", "103", 19392, 6,  0, 0, 0.24017771, 0, 316.573, 285.028, 316.168, 284.652, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line103", "97", "104", 19584, 6,  0, 0, 0.24017771, 0, 318.456, 301.295, 318.902, 301.242, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line104", "98", "105", 19776, 6,  0, 0, 0.24017771, 0, 349.686, 239.013, 356.552, 226.333, 16711680, 3, 0, 0, 0, 0, 16, 1
Line, "Line.line105", "98", "106", 19968, 6,  0, 0, 0.24017771, 0, 349.686, 239.013, 349.735, 238.527, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line106", "99", "107", 20160, 6,  0, 0, 0.24017771, 0, 343.016, 251.368, 342.893, 251.08, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line107", "100", "108", 20352, 6,  0, 0, 0.24017771, 0, 336.062, 264.13, 335.939, 263.966, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line108", "101", "109", 20544, 6,  0, 0, 0.24017771, 0, 329.197, 276.992, 323.072, 273.787, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line109", "103", "110", 20736, 6,  0, 0, 0.24017771, 0, 316.168, 284.652, 316.081, 284.189, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line110", "105", "111", 20928, 6,  0, 0, 0.24017771, 0, 356.552, 226.333, 357.086, 225.306, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.line111", "105", "112", 21120, 6,  0, 0, 0.24017771, 0, 356.552, 226.333, 356.602, 225.929, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line112", "106", "113", 21312, 6,  0, 0, 0.24017771, 0, 349.735, 238.527, 349.694, 238.363, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line113", "107", "114", 21504, 6,  0, 0, 0.24017771, 0, 342.893, 251.08, 336.439, 247.711, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line114", "108", "115", 21696, 6,  0, 0, 0.24017771, 0, 335.939, 263.966, 330.101, 260.802, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line115", "109", "116", 21888, 6,  0, 0, 0.24017771, 0, 323.072, 273.787, 322.66, 273.746, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line116", "110", "117", 22080, 6,  0, 0, 0.24017771, 0, 316.081, 284.189, 316.417, 283.723, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line117", "111", "118", 22272, 6,  0, 0, 0.24017771, 0, 357.086, 225.306, 359.964, 219.8, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.line118", "112", "119", 22464, 6,  0, 0, 0.24017771, 0, 356.602, 225.929, 356.478, 225.601, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line119", "113", "120", 22656, 6,  0, 0, 0.24017771, 0, 349.694, 238.363, 349.283, 238.034, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line120", "114", "121", 22848, 6,  0, 0, 0.24017771, 0, 336.439, 247.711, 336.069, 247.793, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line121", "115", "122", 23040, 6,  0, 0, 0.24017771, 0, 330.101, 260.802, 329.484, 260.596, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line122", "116", "123", 23232, 6,  0, 0, 0.24017771, 0, 322.66, 273.746, 322.083, 274.035, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line123", "117", "124", 23424, 6,  0, 0, 0.24017771, 0, 316.417, 283.723, 311.489, 289.85, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line124", "117", "125", 23616, 6,  0, 0, 0.24017771, 0, 316.417, 283.723, 315.489, 279.85, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line125", "118", "126", 23808, 6,  0, 0, 0.24017771, 0, 359.964, 219.8, 361.6495, 216.7585, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.line126", "118", "127", 24000, 6,  0, 0, 0.24017771, 0, 359.964, 219.8, 360.507, 219.314, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line127", "119", "128", 24192, 6,  0, 0, 0.24017771, 0, 356.478, 225.601, 356.108, 225.354, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line128", "120", "129", 24384, 6,  0, 0, 0.24017771, 0, 349.283, 238.034, 343.404, 234.993, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line129", "121", "130", 24576, 6,  0, 0, 0.24017771, 0, 336.069, 247.793, 335.5, 248.461, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line130", "122", "131", 24768, 6,  0, 0, 0.24017771, 0, 329.484, 260.596, 329.073, 260.761, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line131", "123", "132", 24960, 6,  0, 0, 0.24017771, 0, 322.083, 274.035, 321.7695, 274.2885, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line132", "126", "133", 25152, 6,  0, 0, 0.24017771, 0, 361.6495, 216.7585, 363.171, 214.005, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.line133", "126", "134", 25344, 6,  0, 0, 0.24017771, 0, 361.6495, 216.7585, 363.171, 214.005, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line134", "127", "135", 25536, 6,  0, 0, 0.24017771, 0, 360.507, 219.314, 360.795, 219.272, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line135", "128", "136", 25728, 6,  0, 0, 0.24017771, 0, 356.108, 225.354, 350.477, 222.396, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line136", "129", "137", 25920, 6,  0, 0, 0.24017771, 0, 343.404, 234.993, 342.911, 234.911, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line137", "130", "138", 26112, 6,  0, 0, 0.24017771, 0, 335.5, 248.461, 337.055, 245.152, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line138", "130", "139", 26304, 6,  0, 0, 0.24017771, 0, 335.5, 248.461, 332.489, 249.85, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line139", "131", "140", 26496, 6,  0, 0, 0.24017771, 0, 329.073, 260.761, 328.517, 261.419, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line140", "132", "141", 26688, 6,  0, 0, 0.24017771, 0, 321.7695, 274.2885, 322.003, 273.828, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line141", "132", "142", 26880, 6,  0, 0, 0.24017771, 0, 321.7695, 274.2885, 318.489, 274.85, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line142", "133", "143", 27072, 6,  0, 0, 0.24017771, 0, 363.171, 214.005, 369.954, 200.762, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.line143", "133", "144", 27264, 6,  0, 0, 0.24017771, 0, 363.171, 214.005, 363.261, 213.437, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line144", "133", "145", 27456, 6,  0, 0, 0.24017771, 0, 363.171, 214.005, 369.954, 200.762, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line145", "135", "146", 27648, 6,  0, 0, 0.24017771, 0, 360.795, 219.272, 361.412, 219.519, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line146", "136", "147", 27840, 6,  0, 0, 0.24017771, 0, 350.477, 222.396, 349.86, 222.19, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line147", "137", "148", 28032, 6,  0, 0, 0.24017771, 0, 342.911, 234.911, 342.0185, 235.5875, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line148", "138", "149", 28224, 6,  0, 0, 0.24017771, 0, 337.055, 245.152, 337.489, 240.85, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line149", "140", "150", 28416, 6,  0, 0, 0.24017771, 0, 328.517, 261.419, 330.192, 258.25, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line150", "140", "151", 28608, 6,  0, 0, 0.24017771, 0, 328.517, 261.419, 325.489, 261.85, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line151", "141", "152", 28800, 6,  0, 0, 0.24017771, 0, 322.003, 273.828, 323.548, 270.964, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line152", "143", "153", 28992, 6,  0, 0, 0.24017771, 0, 369.954, 200.762, 370.215, 200.292, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.line153", "143", "154", 29184, 6,  0, 0, 0.24017771, 0, 369.954, 200.762, 370.215, 200.292, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line154", "144", "155", 29376, 6,  0, 0, 0.24017771, 0, 363.261, 213.437, 363.179, 213.15, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line155", "146", "156", 29568, 6,  0, 0, 0.24017771, 0, 361.412, 219.519, 361.864, 219.724, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line156", "147", "157", 29760, 6,  0, 0, 0.24017771, 0, 349.86, 222.19, 349.572, 222.19, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line157", "148", "158", 29952, 6,  0, 0, 0.24017771, 0, 342.0185, 235.5875, 343.962, 232.251, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line158", "148", "159", 30144, 6,  0, 0, 0.24017771, 0, 342.0185, 235.5875, 339.489, 234.85, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line159", "150", "160", 30336, 6,  0, 0, 0.24017771, 0, 330.192, 258.25, 329.489, 254.85, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line160", "152", "161", 30528, 6,  0, 0, 0.24017771, 0, 323.548, 270.964, 323.489, 266.85, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.line161", "153", "162", 30720, 6,  0, 0, 0.24017771, 0, 370.215, 200.292, 373.164, 194.694, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.line162", "153", "163", 30912, 6,  0, 0, 0.24017771, 0, 370.215, 200.292, 370.289, 199.895, 16711680, 1, 0, 0, 0, 0, 16, 1
